0,4.00E-02,0.00E+00,2.72E+00,1.20E+01,-1.18E-06,5.00E-09
5.00E-09,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.00E-08,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.50E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.00E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.50E-08,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
3.00E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.50E-08,4.00E-02,0.00E+00,2.76E+00,1.18E+01,,
4.00E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.50E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
5.00E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
5.50E-08,4.00E-02,4.00E-02,2.76E+00,1.20E+01,,
6.00E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
6.50E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
7.00E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
7.50E-08,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
8.00E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
8.50E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
9.00E-08,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
9.50E-08,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.00E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.05E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.10E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.15E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
1.20E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.25E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.30E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.35E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.40E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.45E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.50E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.55E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.60E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.65E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.70E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.75E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.80E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
1.85E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
1.90E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
1.95E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.00E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.05E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.10E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.15E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.20E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.25E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.30E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.35E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.40E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.45E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
2.50E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.55E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
2.60E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.65E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.70E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.75E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.80E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.85E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
2.90E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
2.95E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.00E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.05E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
3.10E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.15E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.20E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.25E-07,4.00E-02,4.00E-02,2.76E+00,1.20E+01,,
3.30E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
3.35E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.40E-07,4.00E-02,0.00E+00,2.72E+00,1.18E+01,,
3.45E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
3.50E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
3.55E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.60E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
3.65E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.70E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
3.75E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
3.80E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
3.85E-07,4.00E-02,4.00E-02,2.76E+00,1.20E+01,,
3.90E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
3.95E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
4.00E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.05E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
4.10E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
4.15E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.20E-07,4.00E-02,0.00E+00,2.76E+00,1.20E+01,,
4.25E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.30E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.35E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.40E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.45E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.50E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.55E-07,4.00E-02,4.00E-02,2.72E+00,1.20E+01,,
4.60E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.65E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.70E-07,4.00E-02,0.00E+00,2.64E+00,1.20E+01,,
4.75E-07,4.00E-02,0.00E+00,2.72E+00,1.20E+01,,
4.80E-07,4.00E-02,0.00E+00,2.64E+00,1.20E+01,,
4.85E-07,4.00E-02,4.00E-02,2.64E+00,1.20E+01,,
4.90E-07,4.00E-02,0.00E+00,2.64E+00,1.20E+01,,
4.95E-07,4.00E-02,0.00E+00,2.64E+00,1.20E+01,,
5.00E-07,4.00E-02,0.00E+00,2.64E+00,1.20E+01,,
5.05E-07,4.00E-02,0.00E+00,2.64E+00,1.20E+01,,
5.10E-07,4.00E-02,0.00E+00,2.60E+00,1.20E+01,,
5.15E-07,4.00E-02,4.00E-02,2.60E+00,1.20E+01,,
5.20E-07,4.00E-02,4.00E-02,2.60E+00,1.20E+01,,
5.25E-07,4.00E-02,4.00E-02,2.60E+00,1.18E+01,,
5.30E-07,4.00E-02,0.00E+00,2.60E+00,1.20E+01,,
5.35E-07,4.00E-02,0.00E+00,2.60E+00,1.20E+01,,
5.40E-07,4.00E-02,0.00E+00,2.60E+00,1.20E+01,,
5.45E-07,4.00E-02,0.00E+00,2.60E+00,1.20E+01,,
5.50E-07,4.00E-02,4.00E-02,2.60E+00,1.20E+01,,
5.55E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.60E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.65E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.70E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.75E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.80E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.85E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.90E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
5.95E-07,4.00E-02,4.00E-02,2.56E+00,1.20E+01,,
6.00E-07,4.00E-02,0.00E+00,2.56E+00,1.20E+01,,
6.05E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.10E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.15E-07,4.00E-02,4.00E-02,2.52E+00,1.20E+01,,
6.20E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.25E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.30E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.35E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.40E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.45E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
6.50E-07,4.00E-02,0.00E+00,2.52E+00,1.20E+01,,
6.55E-07,4.00E-02,4.00E-02,2.48E+00,1.20E+01,,
6.60E-07,4.00E-02,4.00E-02,2.48E+00,1.20E+01,,
6.65E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
6.70E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
6.75E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
6.80E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
6.85E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
6.90E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
6.95E-07,4.00E-02,0.00E+00,2.48E+00,1.20E+01,,
7.00E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.05E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.10E-07,4.00E-02,4.00E-02,2.40E+00,1.20E+01,,
7.15E-07,4.00E-02,0.00E+00,2.40E+00,1.18E+01,,
7.20E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.25E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.30E-07,4.00E-02,0.00E+00,2.40E+00,1.18E+01,,
7.35E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.40E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.45E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.50E-07,4.00E-02,0.00E+00,2.40E+00,1.20E+01,,
7.55E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
7.60E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
7.65E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
7.70E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
7.75E-07,4.00E-02,4.00E-02,2.36E+00,1.20E+01,,
7.80E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
7.85E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
7.90E-07,4.00E-02,4.00E-02,2.36E+00,1.20E+01,,
7.95E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
8.00E-07,4.00E-02,0.00E+00,2.36E+00,1.20E+01,,
8.05E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.10E-07,4.00E-02,0.00E+00,2.32E+00,1.18E+01,,
8.15E-07,4.00E-02,4.00E-02,2.32E+00,1.20E+01,,
8.20E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.25E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.30E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.35E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.40E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.45E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.50E-07,4.00E-02,0.00E+00,2.32E+00,1.20E+01,,
8.55E-07,4.00E-02,4.00E-02,2.32E+00,1.20E+01,,
8.60E-07,4.00E-02,4.00E-02,2.28E+00,1.20E+01,,
8.65E-07,4.00E-02,4.00E-02,2.28E+00,1.20E+01,,
8.70E-07,4.00E-02,4.00E-02,2.28E+00,1.20E+01,,
8.75E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
8.80E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
8.85E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
8.90E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
8.95E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
9.00E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
9.05E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
9.10E-07,4.00E-02,0.00E+00,2.28E+00,1.20E+01,,
9.15E-07,4.00E-02,4.00E-02,2.24E+00,1.20E+01,,
9.20E-07,4.00E-02,0.00E+00,2.24E+00,1.20E+01,,
9.25E-07,4.00E-02,0.00E+00,2.24E+00,1.20E+01,,
9.30E-07,4.00E-02,0.00E+00,2.24E+00,1.20E+01,,
9.35E-07,4.00E-02,0.00E+00,2.24E+00,1.18E+01,,
9.40E-07,4.00E-02,0.00E+00,2.24E+00,1.20E+01,,
9.45E-07,4.00E-02,0.00E+00,2.24E+00,1.20E+01,,
9.50E-07,4.00E-02,0.00E+00,2.24E+00,1.20E+01,,
9.55E-07,4.00E-02,4.00E-02,2.24E+00,1.20E+01,,
9.60E-07,8.00E-02,0.00E+00,2.24E+00,1.20E+01,,
9.65E-07,4.00E-02,4.00E-02,2.24E+00,1.20E+01,,
9.70E-07,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
9.75E-07,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
9.80E-07,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
9.85E-07,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
9.90E-07,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
9.95E-07,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
1.00E-06,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
1.01E-06,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
1.01E-06,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
1.02E-06,8.00E-02,0.00E+00,2.16E+00,1.20E+01,,
1.02E-06,4.00E-02,0.00E+00,2.16E+00,1.20E+01,,
1.03E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.03E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.04E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.04E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.05E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.05E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.05E-06,4.00E-02,4.00E-02,2.12E+00,1.20E+01,,
1.06E-06,4.00E-02,4.00E-02,2.12E+00,1.20E+01,,
1.06E-06,4.00E-02,4.00E-02,2.12E+00,1.20E+01,,
1.07E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.07E-06,4.00E-02,0.00E+00,2.08E+00,1.18E+01,,
1.08E-06,4.00E-02,0.00E+00,2.12E+00,1.20E+01,,
1.08E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.09E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.09E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.10E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.10E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.11E-06,4.00E-02,4.00E-02,2.08E+00,1.20E+01,,
1.11E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.12E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.12E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.13E-06,4.00E-02,4.00E-02,2.08E+00,1.20E+01,,
1.13E-06,4.00E-02,0.00E+00,2.04E+00,1.20E+01,,
1.14E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.14E-06,4.00E-02,0.00E+00,2.08E+00,1.20E+01,,
1.15E-06,4.00E-02,0.00E+00,2.04E+00,1.20E+01,,
1.15E-06,4.00E-02,4.00E-02,2.04E+00,1.20E+01,,
1.16E-06,4.00E-02,0.00E+00,2.04E+00,1.20E+01,,
1.16E-06,4.00E-02,0.00E+00,2.04E+00,1.20E+01,,
1.17E-06,4.00E-02,0.00E+00,2.04E+00,1.20E+01,,
1.17E-06,7.60E-01,0.00E+00,1.84E+00,1.18E+01,,
1.18E-06,3.84E+00,-4.40E-01,1.68E+00,1.14E+01,,
1.18E-06,5.28E+00,-2.00E-01,2.12E+00,1.14E+01,,
1.19E-06,5.24E+00,1.60E-01,2.24E+00,1.20E+01,,
1.19E-06,2.88E+00,5.20E-01,2.36E+00,1.26E+01,,
1.20E-06,2.80E+00,-4.00E-02,2.08E+00,1.20E+01,,
1.20E-06,3.32E+00,-4.00E-02,1.92E+00,1.18E+01,,
1.21E-06,3.72E+00,-2.00E-01,1.92E+00,1.18E+01,,
1.21E-06,3.40E+00,8.00E-02,2.08E+00,1.20E+01,,
1.22E-06,3.16E+00,0.00E+00,2.04E+00,1.20E+01,,
1.22E-06,3.20E+00,0.00E+00,1.96E+00,1.18E+01,,
1.23E-06,3.32E+00,-1.20E-01,1.92E+00,1.20E+01,,
1.23E-06,3.40E+00,0.00E+00,2.08E+00,1.20E+01,,
1.24E-06,3.36E+00,8.00E-02,2.08E+00,1.20E+01,,
1.24E-06,3.40E+00,4.00E-02,2.08E+00,1.20E+01,,
1.25E-06,3.40E+00,4.00E-02,2.04E+00,1.20E+01,,
1.25E-06,3.44E+00,4.00E-02,2.04E+00,1.20E+01,,
1.26E-06,3.44E+00,4.00E-02,2.04E+00,1.20E+01,,
1.26E-06,3.32E+00,0.00E+00,2.04E+00,1.20E+01,,
1.27E-06,3.32E+00,0.00E+00,1.96E+00,1.18E+01,,
1.27E-06,3.36E+00,0.00E+00,1.96E+00,1.20E+01,,
1.28E-06,3.40E+00,0.00E+00,1.96E+00,1.18E+01,,
1.28E-06,3.40E+00,0.00E+00,1.96E+00,1.20E+01,,
1.29E-06,3.36E+00,0.00E+00,1.96E+00,1.20E+01,,
1.29E-06,3.36E+00,4.00E-02,2.04E+00,1.20E+01,,
1.30E-06,3.40E+00,4.00E-02,1.96E+00,1.20E+01,,
1.30E-06,3.44E+00,0.00E+00,1.96E+00,1.20E+01,,
1.31E-06,3.40E+00,4.00E-02,1.96E+00,1.20E+01,,
1.31E-06,3.36E+00,0.00E+00,1.92E+00,1.20E+01,,
1.32E-06,3.32E+00,0.00E+00,1.92E+00,1.18E+01,,
1.32E-06,3.32E+00,0.00E+00,1.92E+00,1.20E+01,,
1.33E-06,3.36E+00,0.00E+00,1.92E+00,1.20E+01,,
1.33E-06,3.40E+00,4.00E-02,1.96E+00,1.20E+01,,
1.34E-06,3.40E+00,4.00E-02,1.92E+00,1.20E+01,,
1.34E-06,3.40E+00,4.00E-02,1.92E+00,1.20E+01,,
1.35E-06,3.40E+00,4.00E-02,1.92E+00,1.20E+01,,
1.35E-06,3.36E+00,0.00E+00,1.92E+00,1.18E+01,,
1.36E-06,3.32E+00,0.00E+00,1.88E+00,1.20E+01,,
1.36E-06,3.32E+00,0.00E+00,1.92E+00,1.20E+01,,
1.37E-06,3.36E+00,0.00E+00,1.92E+00,1.20E+01,,
1.37E-06,3.40E+00,4.00E-02,1.92E+00,1.20E+01,,
1.38E-06,3.36E+00,4.00E-02,1.88E+00,1.20E+01,,
1.38E-06,3.36E+00,0.00E+00,1.88E+00,1.18E+01,,
1.39E-06,3.36E+00,0.00E+00,1.88E+00,1.20E+01,,
1.39E-06,3.36E+00,4.00E-02,1.92E+00,1.20E+01,,
1.40E-06,3.40E+00,4.00E-02,1.92E+00,1.20E+01,,
1.40E-06,3.40E+00,4.00E-02,1.88E+00,1.20E+01,,
1.41E-06,3.40E+00,4.00E-02,1.88E+00,1.20E+01,,
1.41E-06,3.36E+00,0.00E+00,1.88E+00,1.18E+01,,
1.42E-06,3.32E+00,0.00E+00,1.84E+00,1.20E+01,,
1.42E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.43E-06,3.36E+00,0.00E+00,1.88E+00,1.20E+01,,
1.43E-06,3.40E+00,4.00E-02,1.88E+00,1.20E+01,,
1.44E-06,3.40E+00,4.00E-02,1.88E+00,1.20E+01,,
1.44E-06,3.36E+00,4.00E-02,1.88E+00,1.20E+01,,
1.45E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.45E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.46E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.46E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.47E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.47E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.48E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.48E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
1.49E-06,3.36E+00,0.00E+00,1.84E+00,1.20E+01,,
